Week_Ending_Date,Data_Collection_Period,State/Territory,State/Territory_WVAL,WVAL_Category,Coverage,National_WVAL,Regional_WVAL,date_updated
"2023-02-11","All Results","Florida","2.8962411919971967","Low",,"1.9717459895346947","1.355617133911338","2025-12-11T08:09:27.575Z"
"2024-11-02","All Results","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","6 Months","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-13","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-24","1 Year","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","1 Year","Louisiana","11.091395064556306","Moderate",,"11.714083887625346","9.789361738016712","2025-12-11T08:09:27.575Z"
"2025-01-11","All Results","Massachusetts","12.67011644411312","High",,"9.89490965126393","9.998689825465519","2025-12-11T08:09:27.575Z"
"2023-02-25","All Results","Missouri",,"No Data",,"1.5221541130511649","1.7317107864000942","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","Missouri","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","6 Months","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","6 Months","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","1 Year","Nebraska","1.2535525129062663","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-04","All Results","Nevada","3.838748843564498","Low",,"2.0688477007294375","2.604036764591622","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","Nevada","2.513939040759232","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","6 Months","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-22","1 Year","New Hampshire","3.515759707301603","Low",,"3.7217366413958355","3.515759707301603","2025-12-11T08:09:27.575Z"
"2024-04-06","All Results","New Jersey","3.3185319093015506","Low",,"2.6915611093471954","3.099917804976272","2025-12-11T08:09:27.575Z"
"2023-02-25","All Results","New Jersey","1.955902266034963","Very Low",,"1.5221541130511649","1.4287688235245868","2025-12-11T08:09:27.575Z"
"2024-07-20","All Results","New Mexico","1.0","Very Low",,"1.0","1.1681725595111416","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","New Mexico","1.9277736910147465","Very Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2022-10-29","All Results","Oklahoma","1.0","Very Low",,"3.6802924663056773","12.481136996462169","2025-12-11T08:09:27.575Z"
"2023-08-12","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-16","All Results","Rhode Island","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-17","1 Year","Rhode Island","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","All Results","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","1 Year","Texas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-04","All Results","Utah","24.371282736856465","Very High",,"10.648901270441513","17.559422378572847","2025-12-11T08:09:27.575Z"
"2024-04-20","All Results","Vermont","3.975718462491228","Low",,"2.0546091442228613","1.7571330172731447","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Vermont","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","1 Year","Virginia","1.0","Very Low",,"3.1165447076921016","3.7998849279434084","2025-12-11T08:09:27.575Z"
"2025-07-12","1 Year","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Alabama","4.751045536476191","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","6 Months","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-07-30","All Results","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-10","1 Year","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-07","1 Year","California","8.326126314612567","Moderate",,"1.554927319672013","6.743338154487036","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Colorado","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Connecticut","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-09-07","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","District of Columbia","4.599619009705513","Low",,"2.91607407675488","2.0486657183695707","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","District of Columbia","2.514173169868344","Very Low",,"1.7305745870615572","1.8138397419805734","2025-12-11T08:09:27.575Z"
"2024-06-08","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","All Results","Florida","1.6666016980360296","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","All Results","Florida","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-29","All Results","Georgia","1.0","Very Low",,"1.7305745870615572","1.8138397419805734","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","Guam","4.2624377996408445","Low",,"1.7305745870615572","1.9651741248458208","2025-12-11T08:09:27.575Z"
"2025-10-04","1 Year","Guam","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-03","All Results","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-02","All Results","Illinois","3.45177743298656","Low",,"4.4921280348059485","5.056667056122562","2025-12-11T08:09:27.575Z"
"2025-02-01","All Results","Illinois","31.124489967425006","Very High",,"17.918784602336146","25.411052045344533","2025-12-11T08:09:27.575Z"
"2023-11-25","All Results","Illinois","1.5101648289777432","Very Low",,"2.978125220926851","2.3364948362153175","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Illinois","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","Indiana","1.0","Very Low",,"3.1165447076921016","1.0","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","1 Year","Louisiana","1.3212340031819407","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-22","All Results","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-01","All Results","Massachusetts","1.2069945133661775","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-08-19","All Results","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-22","All Results","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","6 Months","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-15","1 Year","Missouri","1.0","Very Low",,"5.432361858469325","5.594934978386469","2025-12-11T08:09:27.575Z"
"2025-06-07","1 Year","Montana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","All Results","Nebraska","2.0505347056056062","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","1 Year","Nebraska","1.5487443157193839","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-03-30","All Results","Nevada","2.818349919559216","Low",,"3.3935302103988225","1.9724676713806506","2025-12-11T08:09:27.575Z"
"2023-04-29","All Results","New Hampshire","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-04-29","All Results","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","All Results","New York","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","6 Months","New York","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-03","All Results","Oklahoma","1.0","Very Low",,"6.214511576340334","5.655864446920701","2025-12-11T08:09:27.575Z"
"2025-11-22","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-22","All Results","Oregon","0.641891793632887","Very Low",,"3.7217366413958355","3.2937845973868805","2025-12-11T08:09:27.575Z"
"2025-05-10","1 Year","Oregon","0.08839920741090784","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","Pennsylvania","1.8209001577435","Very Low",,"3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2025-09-13","All Results","South Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-07","1 Year","South Carolina","1.0","Very Low",,"1.554927319672013","1.4573791590168397","2025-12-11T08:09:27.575Z"
"2025-11-08","45 Days","Tennessee","1.8350096274861427","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-03","All Results","Texas","8.698644389579748","Moderate",,"6.214511576340334","5.655864446920701","2025-12-11T08:09:27.575Z"
"2025-03-01","1 Year","Texas","8.834802601869866","Moderate",,"10.252250312793773","7.789618094739849","2025-12-11T08:09:27.575Z"
"2023-11-04","All Results","Utah","2.8708204027379223","Low",,"1.6669733464389154","2.708111744250365","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Utah","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-08-24","All Results","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-21","6 Months","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","6 Months","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-11","1 Year","Arizona","25.02624839145247","Very High",,"9.89490965126393","18.066583883318014","2025-12-11T08:09:27.575Z"
"2025-04-19","All Results","Arkansas","1.0","Very Low",,"1.1543867907071528","1.0","2025-12-11T08:09:27.575Z"
"2025-01-25","1 Year","Delaware","37.047407946261615","Very High",,"18.91112680048799","19.641435030257988","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-12-17","All Results","Illinois","20.690362267042833","Very High",,"14.653267313295938","15.942659429849646","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Illinois","1.1470480280787774","Very Low",,"2.91607407675488","3.1582474410059502","2025-12-11T08:09:27.575Z"
"2025-09-20","1 Year","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Iowa","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-02","All Results","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-12-02","All Results","Kansas","6.690437509702041","Moderate",,"4.4921280348059485","5.056667056122562","2025-12-11T08:09:27.575Z"
"2025-10-25","6 Months","Kansas","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-31","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-23","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-10","All Results","Louisiana","5.7922686348670185","Low",,"6.942547508502605","6.257961770804424","2025-12-11T08:09:27.575Z"
"2025-06-14","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-30","6 Months","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-01","1 Year","Maine","38.31102430761753","Very High",,"10.252250312793773","10.735090744159201","2025-12-11T08:09:27.575Z"
"2024-12-14","1 Year","Maryland","2.303464403861247","Very Low",,"2.2528061690543764","2.2116107005750845","2025-12-11T08:09:27.575Z"
"2024-06-29","All Results","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-18","All Results","Massachusetts","2.19528380721453","Very Low",,"1.748350924760166","1.5587121375133","2025-12-11T08:09:27.575Z"
"2025-11-22","6 Months","Minnesota","1.5805751470482106","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","All Results","Missouri","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-10-14","All Results","Nebraska","1.0","Very Low",,"1.3866011673308356","1.0","2025-12-11T08:09:27.575Z"
"2023-12-30","All Results","Nebraska","8.655755936743212","Moderate",,"13.666665324549044","8.596374811769419","2025-12-11T08:09:27.575Z"
"2024-08-10","All Results","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-09-09","All Results","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","6 Months","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","New York","7.408667038003491","Moderate",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-25","All Results","Ohio","1.0","Very Low",,"1.3708703998888334","1.573641018502279","2025-12-11T08:09:27.575Z"
"2024-05-11","All Results","Ohio","1.0","Very Low",,"1.9344484073773114","2.3174236983820706","2025-12-11T08:09:27.575Z"
"2025-08-30","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-03-15","All Results","Rhode Island","5.57799445696093","Low",,"5.432361858469325","8.974748984533688","2025-12-11T08:09:27.575Z"
"2025-11-29","1 Year","Rhode Island","1.0","Very Low",,"1.7305745870615572","1.647309432142541","2025-12-11T08:09:27.575Z"
"2023-12-02","All Results","Texas","5.919417297356777","Low",,"4.4921280348059485","4.502938584921393","2025-12-11T08:09:27.575Z"
"2023-04-08","All Results","Utah","1.6345060834765963","Very Low",,"1.0734111026990503","1.3413067059639592","2025-12-11T08:09:27.575Z"
"2025-05-03","1 Year","Utah","2.015016189395088","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-11-11","All Results","Vermont","2.2284083333247247","Very Low",,"2.0191516089227384","1.9076591017101412","2025-12-11T08:09:27.575Z"
"2025-11-29","1 Year","Vermont","1.0","Very Low",,"1.7305745870615572","1.647309432142541","2025-12-11T08:09:27.575Z"
"2024-12-14","All Results","Washington","8.212417228549622","Moderate",,"2.2528061690543764","7.326202189103996","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-25","All Results","Alabama","1.0","Very Low",,"1.3708703998888334","1.0","2025-12-11T08:09:27.575Z"
"2023-09-30","All Results","Alabama","1.0","Very Low",,"1.0628012697548512","1.2851685236365142","2025-12-11T08:09:27.575Z"
"2022-09-24","All Results","Alabama","1.0","Very Low",,"1.3895971037521324","1.0930610562552912","2025-12-11T08:09:27.575Z"
"2025-06-14","All Results","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-05","6 Months","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-08-05","All Results","Alaska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-31","1 Year","California","1.1017884805333624","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-11-23","All Results","Colorado","1.0","Very Low",,"1.0","1.5859607262552777","2025-12-11T08:09:27.575Z"
"2024-09-14","All Results","Delaware","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","1 Year","Delaware","8.817554697943628","Moderate",,"11.714083887625346","9.789361738016712","2025-12-11T08:09:27.575Z"
"2024-09-21","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-11","All Results","Georgia","1.0","Very Low",,"1.9344484073773114","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","6 Months","Guam","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-06-24","All Results","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-26","All Results","Idaho","1.9185535316060816","Very Low",,"1.0","1.1684523299218723","2025-12-11T08:09:27.575Z"
"2025-08-02","1 Year","Idaho","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-12","All Results","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-19","All Results","Iowa","1.167542658802971","Very Low",,"1.1543867907071528","1.0","2025-12-11T08:09:27.575Z"
"2023-07-08","All Results","Kentucky","6.479743143220393","Moderate",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Louisiana","1.3003452077568576","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-02-17","All Results","Louisiana","2.652631491041063","Very Low",,"6.4930535268181195","4.731258997581682","2025-12-11T08:09:27.575Z"
"2025-04-05","All Results","Louisiana","9.781148368308825","Moderate",,"1.7751939452915582","1.0","2025-12-11T08:09:27.575Z"
"2024-06-01","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-05-20","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","All Results","Maine","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","6 Months","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-22","6 Months","Maryland","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","6 Months","Massachusetts","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-14","1 Year","Michigan","1.6283399146665234","Very Low",,"2.2528061690543764","2.2940016375336683","2025-12-11T08:09:27.575Z"
"2025-09-20","1 Year","Minnesota","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-27","All Results","Missouri","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-05","1 Year","Missouri","1.0","Very Low",,"1.7751939452915582","1.7641854702985145","2025-12-11T08:09:27.575Z"
"2025-11-29","45 Days","Nebraska","1.0","Very Low",,"1.7305745870615572","1.0","2025-12-11T08:09:27.575Z"
"2024-12-07","1 Year","New Hampshire","1.828494772554651","Very Low",,"1.554927319672013","1.6524754803271862","2025-12-11T08:09:27.575Z"
"2025-05-31","All Results","New Jersey","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-18","All Results","North Carolina","1.0","Very Low",,"1.748350924760166","1.0","2025-12-11T08:09:27.575Z"
"2025-09-20","All Results","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","6 Months","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-07","All Results","Oregon","0.23370771763637974","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-21","All Results","Pennsylvania","3.404310438209384","Low",,"4.32802195626957","4.212171620285803","2025-12-11T08:09:27.575Z"
"2024-10-19","All Results","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-18","1 Year","South Carolina","16.683033281990674","High",,"11.714083887625346","9.789361738016712","2025-12-11T08:09:27.575Z"
"2023-10-21","All Results","South Dakota",,"No Data",,"1.3419655661590166","1.0","2025-12-11T08:09:27.575Z"
"2025-09-06","6 Months","Tennessee","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-12","1 Year","Tennessee","1.5121405250084403","Very Low",,"1.2423980151562468","1.0","2025-12-11T08:09:27.575Z"
"2025-08-23","1 Year","Tennessee","1.2698722693728328","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-19","All Results","Utah","4.358522608459277","Low",,"1.1543867907071528","1.3087735814143058","2025-12-11T08:09:27.575Z"
"2025-08-23","All Results","Utah","1.175336322747036","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","Utah","8.250347391503679","Moderate",,"3.1165447076921016","2.6217676391117783","2025-12-11T08:09:27.575Z"
"2025-01-18","1 Year","Utah","13.179236509964815","High",,"11.714083887625346","12.632175151271415","2025-12-11T08:09:27.575Z"
"2024-02-17","All Results","Vermont","8.769505970927437","Moderate",,"6.4930535268181195","8.870459083929049","2025-12-11T08:09:27.575Z"
"2025-03-08","All Results","Vermont","13.59401222607025","High",,"8.47318666824106","7.846337082624101","2025-12-11T08:09:27.575Z"
"2025-05-03","1 Year","Vermont","2.7413637083125164","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-15","All Results","Virginia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-07-06","All Results","Washington","1.0","Very Low",,"1.0","1.2659570468066357","2025-12-11T08:09:27.575Z"
"2025-10-25","6 Months","Washington","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","1 Year","Alabama","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-11-08","6 Months","Alaska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","1 Year","Alaska","1.4096050602259727","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Arizona","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-25","All Results","Arkansas","16.04193430763569","High",,"18.91112680048799","19.641435030257988","2025-12-11T08:09:27.575Z"
"2024-02-24","All Results","California","3.5892786398759786","Low",,"6.108822871438287","3.075753198465522","2025-12-11T08:09:27.575Z"
"2025-10-11","1 Year","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-06-14","1 Year","California","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-01-04","All Results","Delaware","18.35480815184698","Very High",,"10.648901270441513","9.988693362340094","2025-12-11T08:09:27.575Z"
"2025-09-20","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-18","All Results","District of Columbia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-04-13","All Results","Florida","3.1599792061953798","Low",,"2.91607407675488","2.0486657183695707","2025-12-11T08:09:27.575Z"
"2023-03-18","All Results","Florida","1.0","Very Low",,"1.2473696396410263","1.0","2025-12-11T08:09:27.575Z"
"2025-07-19","All Results","Georgia","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-02-18","All Results","Georgia","1.7416398118098766","Very Low",,"1.6822740252896287","1.4219229091033547","2025-12-11T08:09:27.575Z"
"2025-07-26","All Results","Hawaii","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-14","1 Year","Hawaii","6.43998714965837","Moderate",,"2.2528061690543764","7.326202189103996","2025-12-11T08:09:27.575Z"
"2022-12-03","All Results","Illinois","27.92752886537736","Very High",,"15.16517012452989","17.042691672813618","2025-12-11T08:09:27.575Z"
"2025-05-24","All Results","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-04-05","All Results","Indiana","1.0","Very Low",,"1.7751939452915582","1.7641854702985145","2025-12-11T08:09:27.575Z"
"2025-08-09","1 Year","Indiana","2.997784105028738","Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-07-26","1 Year","Indiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-12-06","6 Months","Iowa","1.7662235972602038","Very Low",,"3.1165447076921016","1.0","2025-12-11T08:09:27.575Z"
"2024-08-31","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2023-07-15","All Results","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-09-13","6 Months","Kentucky","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Louisiana","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-05-31","1 Year","Louisiana","1.2043780653986014","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-05-11","All Results","Massachusetts","1.8161459976210172","Very Low",,"1.9344484073773114","1.5514731163725521","2025-12-11T08:09:27.575Z"
"2024-03-23","All Results","Minnesota","5.215183377278949","Low",,"3.333284667235409","4.125259906892169","2025-12-11T08:09:27.575Z"
"2025-04-26","1 Year","Minnesota","2.3209724802185074","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-04","6 Months","Nebraska","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-10-25","1 Year","Nebraska","2.0505347056056062","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-12-07","All Results","Nevada","10.459798887592637","Moderate",,"1.554927319672013","6.743338154487036","2025-12-11T08:09:27.575Z"
"2025-05-24","1 Year","North Carolina","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-09","6 Months","Ohio","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-08-16","All Results","Oklahoma","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2022-04-16","All Results","Oregon","1.2260841331986605","Very Low",,"2.2373694545434795","1.796931989720486","2025-12-11T08:09:27.575Z"
"2023-06-10","All Results","Oregon",,"No Data",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-10-05","All Results","Pennsylvania","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2025-02-08","All Results","Pennsylvania","20.500726443335402","Very High",,"18.869898987596738","21.076954708330447","2025-12-11T08:09:27.575Z"
"2025-12-06","45 Days","Pennsylvania","1.8209001577435","Very Low",,"3.1165447076921016","3.611321776272425","2025-12-11T08:09:27.575Z"
"2024-12-28","1 Year","Pennsylvania","7.910176467368954","Moderate",,"8.150383607740117","7.910176467368954","2025-12-11T08:09:27.575Z"
"2025-10-11","6 Months","Tennessee","1.0","Very Low",,"1.0","1.0","2025-12-11T08:09:27.575Z"
"2024-06-15","All Results","Utah","2.5489359761866197","Very Low",,"1.193203168492896","1.7085978166752598","2025-12-11T08:09:27.575Z"
"2022-12-24","All Results","Utah","17.49035649850256","High",,"15.060890978726178","17.49035649850256","2025-12-11T08:09:27.575Z"
"2025-01-25","All Results","Virginia","175.08423834668974","Very High",,"18.91112680048799","19.641435030257988","2025-12-11T08:09:27.575Z"
